slice,signal_type,parent_signal_id,pathway,ligand,receptor,sender_region,receiver_region,downstreamTF,direction
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd8,PalatalMes,Epithelial,Dlx1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd8,PalatalMes,Epithelial,Barx1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd8,PalatalMes,Epithelial,Nfe2,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd8,PalatalMes,Epithelial,Zfp78,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd8,Fibroblastic,Fibroblastic,Thap11,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd8,Fibroblastic,Fibroblastic,Zfp775,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd8,Fibroblastic,Fibroblastic,Zbtb17,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd8,Fibroblastic,Fibroblastic,Rfx2,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd2,Fibroblastic,Fibroblastic,Nfat5,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd2,Fibroblastic,Fibroblastic,Batf3,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd2,Fibroblastic,Fibroblastic,Sall3,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd2,Fibroblastic,Fibroblastic,Zfp664,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd2,Fibroblastic,Fibroblastic,Ube2k,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd2,Fibroblastic,Fibroblastic,Zfp592,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd2,Fibroblastic,Fibroblastic,E2f8,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd2,Fibroblastic,Fibroblastic,Prdm1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd6,Fibroblastic,Epithelial,Bcl11b,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd6,Fibroblastic,Epithelial,Trp63,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd6,Fibroblastic,Epithelial,Grhl3,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Odontogenic,Odontogenic,Irf5,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd9,Fibroblastic,Fibroblastic,Zfp493,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd9,Fibroblastic,Fibroblastic,Zfp551,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd9,Fibroblastic,Fibroblastic,Esrra,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd9,Fibroblastic,Fibroblastic,Zfp85,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd9,Fibroblastic,Fibroblastic,Zfp991,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd9,Fibroblastic,Fibroblastic,Zfp667,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd9,Fibroblastic,Fibroblastic,Zfp947,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd9,Fibroblastic,Fibroblastic,Meis3,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd9,Fibroblastic,Fibroblastic,Zbtb17,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd9,Fibroblastic,Fibroblastic,Creb3l1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd3,PalatalMes,Epithelial,Klf8,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd3,PalatalMes,Epithelial,Zfp248,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Fibroblastic,Fibroblastic,E2f7,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Fibroblastic,Fibroblastic,Tbx4,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Fibroblastic,Fibroblastic,Dmrt2,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Fibroblastic,Fibroblastic,Tfeb,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Fibroblastic,Fibroblastic,Zxdb,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Fibroblastic,Fibroblastic,Trp63,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Fibroblastic,Fibroblastic,Zfp524,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Fibroblastic,Fibroblastic,Grhl2,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Fibroblastic,Fibroblastic,Maff,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Fibroblastic,Fibroblastic,Zfp687,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Fibroblastic,Fibroblastic,Foxe1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Fibroblastic,Fibroblastic,Zfp791,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Fibroblastic,Fibroblastic,Zfp28,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Fibroblastic,Fibroblastic,Zfp511,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Fibroblastic,Fibroblastic,Tead4,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd3,Fibroblastic,Fibroblastic,Elk3,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd3,Fibroblastic,Fibroblastic,Zkscan1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd3,Fibroblastic,Fibroblastic,Dlx2,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd3,Fibroblastic,Fibroblastic,Zfp653,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd3,Fibroblastic,Fibroblastic,Zhx3,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd3,Fibroblastic,Fibroblastic,Zfp74,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd3,Fibroblastic,Fibroblastic,Lin28b,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd7,Fibroblastic,Epithelial,Zfp317,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd7,Fibroblastic,Epithelial,Zfp871,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd3,Fibroblastic,Fibroblastic,Nr2f2,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd3,Fibroblastic,Fibroblastic,Alx1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd3,Fibroblastic,Fibroblastic,Nfib,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd3,Fibroblastic,Fibroblastic,Klf3,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd3,Fibroblastic,Fibroblastic,Zfp422,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd3,Fibroblastic,Fibroblastic,Tfdp2,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd3,Fibroblastic,Fibroblastic,Zkscan1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd3,Fibroblastic,Fibroblastic,Tfap2a,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd3,Fibroblastic,Fibroblastic,Tfap2b,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd3,Fibroblastic,Fibroblastic,Dnttip1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd3,Fibroblastic,Fibroblastic,Shox2,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd3,Fibroblastic,Fibroblastic,Elk3,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd3,Fibroblastic,Fibroblastic,Foxp2,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd3,Fibroblastic,Fibroblastic,Yeats4,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd3,Fibroblastic,Fibroblastic,Ahdc1,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd3,Fibroblastic,Fibroblastic,Smc3,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd3,Fibroblastic,Fibroblastic,Abl1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd3,Fibroblastic,Fibroblastic,Ctnnb1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd3,Fibroblastic,Fibroblastic,Plagl1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd5,Epithelial,Epithelial,Nfe2,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd5,Epithelial,Epithelial,Dlx1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd5,Epithelial,Epithelial,Fli1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd5,Epithelial,Epithelial,Zfp65,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd5,Epithelial,Epithelial,Zfp709,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd1,Fibroblastic,Fibroblastic,Ikzf2,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd1,Fibroblastic,Fibroblastic,Zfp775,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd1,Fibroblastic,Fibroblastic,Ikzf4,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd1,Fibroblastic,Fibroblastic,Rorb,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd1,Fibroblastic,Fibroblastic,Zfp580,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd1,Fibroblastic,Fibroblastic,Arid5b,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd1,Fibroblastic,Fibroblastic,Zfp112,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd4,Fibroblastic,Fibroblastic,Thrb,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd4,Fibroblastic,Fibroblastic,Satb2,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd4,Fibroblastic,Fibroblastic,Zfp953,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd4,Fibroblastic,Fibroblastic,Zfp429,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd4,Fibroblastic,Fibroblastic,Sox13,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd4,Fibroblastic,Fibroblastic,Zfp90,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd4,Fibroblastic,Fibroblastic,Zfp287,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd5,Fibroblastic,Epithelial,Nfe2,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd5,Fibroblastic,Epithelial,Dlx1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd5,Fibroblastic,Epithelial,Fli1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd5,Fibroblastic,Epithelial,Zfp65,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd5,Fibroblastic,Epithelial,Zfp709,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd5,Fibroblastic,Fibroblastic,E2f7,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd5,Fibroblastic,Fibroblastic,Tbx4,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd5,Fibroblastic,Fibroblastic,Dmrt2,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd5,Fibroblastic,Fibroblastic,Tfeb,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd5,Fibroblastic,Fibroblastic,Zxdb,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd5,Fibroblastic,Fibroblastic,Trp63,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd5,Fibroblastic,Fibroblastic,Grhl2,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd5,Fibroblastic,Fibroblastic,Maff,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd5,Fibroblastic,Fibroblastic,Zfp524,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd5,Fibroblastic,Fibroblastic,Zfp687,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd5,Fibroblastic,Fibroblastic,Foxe1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd5,Fibroblastic,Fibroblastic,Zfp791,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd5,Fibroblastic,Fibroblastic,Zfp28,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd5,Fibroblastic,Fibroblastic,Zfp511,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd5,Fibroblastic,Fibroblastic,Tead4,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd1,PalatalMes,Epithelial,,
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd7,Fibroblastic,Fibroblastic,E2f4,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd7,Fibroblastic,Fibroblastic,Zfp775,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd7,Fibroblastic,Fibroblastic,Tgif1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd7,Fibroblastic,Fibroblastic,Hmg20b,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd7,Fibroblastic,Fibroblastic,Arid5b,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd7,Fibroblastic,Fibroblastic,Zfp626,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd9,Fibroblastic,Fibroblastic,Zfp493,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd9,Fibroblastic,Fibroblastic,Zfp551,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd9,Fibroblastic,Fibroblastic,Esrra,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd9,Fibroblastic,Fibroblastic,Zfp85,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd9,Fibroblastic,Fibroblastic,Zfp991,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd9,Fibroblastic,Fibroblastic,Zfp667,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd9,Fibroblastic,Fibroblastic,Zfp947,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd9,Fibroblastic,Fibroblastic,Meis3,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd9,Fibroblastic,Fibroblastic,Zbtb17,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd9,Fibroblastic,Fibroblastic,Creb3l1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd4,Fibroblastic,Fibroblastic,Thrb,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd4,Fibroblastic,Fibroblastic,Zfp953,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd4,Fibroblastic,Fibroblastic,Satb2,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd4,Fibroblastic,Fibroblastic,Zfp429,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd4,Fibroblastic,Fibroblastic,Zfp90,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd4,Fibroblastic,Fibroblastic,Zfp287,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd4,Fibroblastic,Fibroblastic,Sox13,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd4,Fibroblastic,Fibroblastic,Klf3,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd4,Fibroblastic,Fibroblastic,Plagl1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd8,Fibroblastic,Fibroblastic,Nfatc2,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd8,Fibroblastic,Fibroblastic,Etv1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd8,Fibroblastic,Fibroblastic,Foxl2,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd8,Fibroblastic,Fibroblastic,Zbtb17,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd8,Fibroblastic,Fibroblastic,Ikzf2,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd8,Fibroblastic,Fibroblastic,Zfp775,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd9,Fibroblastic,Fibroblastic,Zfp493,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd9,Fibroblastic,Fibroblastic,Zfp551,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd9,Fibroblastic,Fibroblastic,Esrra,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd9,Fibroblastic,Fibroblastic,Zfp85,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd9,Fibroblastic,Fibroblastic,Zfp991,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd9,Fibroblastic,Fibroblastic,Zfp667,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd9,Fibroblastic,Fibroblastic,Zfp947,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd9,Fibroblastic,Fibroblastic,Meis3,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd9,Fibroblastic,Fibroblastic,Zbtb17,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd9,Fibroblastic,Fibroblastic,Creb3l1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,PalatalMes,Epithelial,Zfp92,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,PalatalMes,Epithelial,Batf2,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd9,Epithelial,Epithelial,Hes5,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd9,Epithelial,Epithelial,Foxj1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd9,Epithelial,Epithelial,Prdm1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd9,Epithelial,Epithelial,Zkscan6,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd9,Epithelial,Epithelial,Creb3l4,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd2,Epithelial,Epithelial,Sox4,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd2,Epithelial,Epithelial,Gli1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd2,Epithelial,Epithelial,Bcl11b,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd10,PalatalMes,Epithelial,,
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd3,PalatalMes,Epithelial,Zfp462,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd3,PalatalMes,Epithelial,Sox6,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd3,PalatalMes,Epithelial,Ncald,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd2,Fibroblastic,Fibroblastic,Dlx2,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd2,Fibroblastic,Fibroblastic,Gtf2a2,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd2,Fibroblastic,Fibroblastic,Pknox1,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd2,Fibroblastic,Fibroblastic,Tgif1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd2,Fibroblastic,Fibroblastic,Elk3,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd2,Fibroblastic,Fibroblastic,Plag1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd2,Fibroblastic,Fibroblastic,Fos,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd2,Fibroblastic,Odontogenic,Shox2,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd2,Fibroblastic,Odontogenic,Foxp2,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd2,Fibroblastic,Odontogenic,Msx1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd2,Fibroblastic,Odontogenic,Alx1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd2,Fibroblastic,Odontogenic,Foxp1,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd2,Fibroblastic,Odontogenic,Ebf3,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd2,Fibroblastic,Odontogenic,Barx1,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd2,Fibroblastic,Odontogenic,Sox11,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd2,Fibroblastic,Odontogenic,Frem1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd2,Fibroblastic,Odontogenic,Twist1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd2,Fibroblastic,Odontogenic,Sox6,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd2,Fibroblastic,Odontogenic,Osr2,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd2,Fibroblastic,Odontogenic,Rorb,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd2,Fibroblastic,Odontogenic,Pbx1,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd2,Fibroblastic,Odontogenic,Fli1,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd2,Fibroblastic,Odontogenic,Klf12,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd2,Fibroblastic,Odontogenic,Glis3,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd2,Fibroblastic,Odontogenic,Rarb,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd2,Fibroblastic,Odontogenic,Tfap2a,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd2,Fibroblastic,Odontogenic,Ybx1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd10,Fibroblastic,Odontogenic,Foxp2,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd10,Fibroblastic,Odontogenic,Barx1,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd10,Fibroblastic,Odontogenic,Msx1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd10,Fibroblastic,Odontogenic,Rorb,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd10,Fibroblastic,Odontogenic,Pitx2,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd10,Fibroblastic,Odontogenic,Sox6,repression
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd10,Fibroblastic,Odontogenic,Lef1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd10,Fibroblastic,Odontogenic,Osr2,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5a,Fzd10,Fibroblastic,Odontogenic,Shox2,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd10,Odontogenic,Odontogenic,,
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Epithelial,Fibroblastic,E2f7,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Epithelial,Fibroblastic,Tbx4,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Epithelial,Fibroblastic,Dmrt2,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Epithelial,Fibroblastic,Tfeb,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Epithelial,Fibroblastic,Zxdb,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Epithelial,Fibroblastic,Trp63,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Epithelial,Fibroblastic,Zfp524,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Epithelial,Fibroblastic,Grhl2,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Epithelial,Fibroblastic,Maff,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Epithelial,Fibroblastic,Zfp687,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Epithelial,Fibroblastic,Foxe1,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Epithelial,Fibroblastic,Zfp791,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Epithelial,Fibroblastic,Zfp28,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Epithelial,Fibroblastic,Zfp511,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt5b,Fzd5,Epithelial,Fibroblastic,Tead4,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd4,Fibroblastic,Fibroblastic,Zfp712,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd4,Fibroblastic,Fibroblastic,Zfp85,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd4,Fibroblastic,Fibroblastic,Zbtb43,activation
E135,lr_pair,pathway:ncWNT,ncWNT,Wnt11,Fzd4,Fibroblastic,Fibroblastic,Zfp438,activation
